State,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,TDS,SiO2,drinkability
Chhattisgarh,7.5,552,0,207,43,46,0,0,190,60,9.6,41,3.1,0.43,331.2,13,1
Chhattisgarh,7.3,797,0,403,57,18,2.8,0,390,100,34,17,2.5,0.5,478.2,11,1
Chhattisgarh,7.5,544,0,234,28,36,12,0,250,80,12,12,1,0.5,326.4,6,1
Chhattisgarh,7,2310,0,427,546,38,4,0,920,164,122,112,0.88,0.5,1386,11,1
Chhattisgarh,7.3,1389,0,488,191,49,22,0,450,24,94,113,1.9,1.24,833.4,7.5,1
Chhattisgarh,7.4,874,0,403,64,59,0,0,285,32,49,88,3.1,0.48,524.4,5,1
Chhattisgarh,7.2,1196,0,427,135,58,0,0,450,172,4.8,59,17,0.55,717.6,7,1
Chhattisgarh,7.4,1150,0,366,142,69,0,0,320,52,46,114,2.3,0.51,690,6,1
Chhattisgarh,7.3,1770,0,403,308,49,58,0,700,32,149,74,1.5,0.47,1062,10,1
Chhattisgarh,7.6,574,0,354,28,29,0,0,210,28,34,32,5.1,0.47,344.4,22,1
Chhattisgarh,7.7,585,0,317,14,25,0,0,275,24,52,14,1.8,0.41,351,19,1
Chhattisgarh,7,580,0,134,78,33,47,0,250,80,12,14,11,0.52,348,34,1
Chhattisgarh,7.2,254,0,122,14,10,2.6,0,115,36,6,7.6,2,0.52,152.4,11,1
Chhattisgarh,7.4,594,0,329,35,5.4,0.62,0,160,44,12,75,2,0.44,356.4,8,1
Chhattisgarh,7.3,816,0,403,50,36,3.6,0,295,58,30,70,1.1,0.36,489.6,8.5,1
Chhattisgarh,7,258,0,122,14,4.2,1,0,85,20,8.4,18,0.8,0.34,154.8,31,1
Chhattisgarh,7,356,0,171,7,11,2.6,0,130,40,7.2,18,0.7,0.38,213.6,26,1
Chhattisgarh,7.2,622,0,293,43,19,0.43,0,260,88,10,27,0.9,0.45,373.2,13,1
Chhattisgarh,7,188,0,98,7,6.3,6.8,0,70,20,4.8,11,5.4,0.54,112.8,5,1
Chhattisgarh,7.07,633,0,159,64,51,51,0,240,80,10,30,3.9,0.35,379.8,18,1
Chhattisgarh,7.08,354,0,183,21,12,4,0,150,40,12,19,0.8,0.38,212.4,27,1
Chhattisgarh,6.8,159,0,85,7,5.7,0.6,0,70,20,4.8,8,2.5,0.5,95.4,14,1
Chhattisgarh,6.7,204,0,116,7,5,0.5,0,90,24,7.2,7.2,3.2,0.52,122.4,6.7,1
Chhattisgarh,7.02,352,0,171,28,1.7,2.8,0,140,44,7.2,23,0.8,0.38,211.2,24,1
Chhattisgarh,7.04,1530,0,403,269,52,14,0,600,188,31,78,0.9,0.53,918,12,1
Chhattisgarh,6.9,157,0,37,28,5.1,10,0,65,12,8.4,6,4.5,0.57,94.2,8,1
Chhattisgarh,7.37,389,0,293,28,28,2.3,0,230,56,22,36,2,0.4,233.4,20,1
Chhattisgarh,7.4,623,0,366,21,13,1,0,210,56,17,61,1.1,0.45,373.8,11,1
Chhattisgarh,6.8,686,0,366,14,15,13,0,260,84,12,39,1.5,0.35,411.6,31,1
Chhattisgarh,7.4,405,0,159,35,11,5.1,0,160,56,4.8,13,4,0.43,243,14,1
Chhattisgarh,6.6,152,0,61,7,4.6,13,0,50,12,4.8,7,5,0.53,91.2,14,1
Chhattisgarh,6.8,270,0,159,7,3.8,0,0,125,32,11,13,1.2,0.44,162,37,1
Chhattisgarh,7,754,0,171,113,38,40,0,255,72,18,52,4.7,0.5,452.4,14,1
Chhattisgarh,7,637,0,207,50,32,85,0,240,72,14,35,8.9,0.45,382.2,15,1
Chhattisgarh,6.9,155,0,61,7,6,15,0,60,20,2.4,5.4,4.8,0.53,93,14,1
Chhattisgarh,6.9,389,0,183,28,11,9,0,160,40,14,20,1.7,0.52,233.4,13,1
Chhattisgarh,7,265,0,122,21,4.4,11,0,100,32,4.8,15,1,0.47,159,34,1
Chhattisgarh,7.1,622,0,220,60,20,50,0,210,68,10,35,2.5,0.48,373.2,16,1
Chhattisgarh,7,609,0,293,43,17,4.2,0,140,40,10,69,2.6,0.57,365.4,20,1
Chhattisgarh,7,1456,0,293,213,43,120,0,530,164,29,53,11,0.46,873.6,11,1
Chhattisgarh,7,262,0,134,14,4,0.7,0,100,32,4.8,14,1.1,0.45,157.2,30,1
Chhattisgarh,6.8,346,0,171,21,4.4,4,0,120,40,4.8,23,1.1,0.44,207.6,34,1
Chhattisgarh,7.3,469,0,281,7,7.2,4.2,0,210,76,4.8,17,1.2,0.53,281.4,13,1
Chhattisgarh,7,476,0,244,28,17,4.4,0,180,48,14,37,1,0.34,285.6,24,1
Chhattisgarh,7,785,0,415,57,15,0,0,350,116,14,38,1,0.48,471,13,1
Chhattisgarh,8.1,478,0,281,14,11,1.5,0,210,52,19,28,0.93,0.42,286.8,10,1
Chhattisgarh,7.7,612,0,244,57,23,1.4,0,490,128,41,22,1.3,0.45,367.2,24,1
Chhattisgarh,7.9,673,0,274,57,38,10,0,250,80,12,35,3.2,0.36,403.8,13,1
Chhattisgarh,7.83,1302,0,549,106,64,71,0,330,8,74,92,3,0.38,781.2,8,1
Chhattisgarh,7.8,311,0,153,14,6.3,3,0,110,32,13,19,2.8,0.77,186.6,21,1
Chhattisgarh,7.7,271,0,159,7,4.1,0,0,130,36,10,13,1.2,0.58,162.6,32,1
Chhattisgarh,7.4,300,0,85,35,22,16,0,130,24,17,22,1.3,0,180,13,1
Chhattisgarh,8.1,500,0,293,14,6.4,2,0,220,72,10,21,1,0.2,300,11,1
Chhattisgarh,8,784,0,451,28,15,0,0,340,108,17,38,1,0.25,470.4,11,1
Chhattisgarh,7.7,263,0,85,21,12,25,0,95,20,11,17,1.4,0.14,157.8,28,1
Chhattisgarh,7.77,550,0,171,43,24,77,0,240,64,19,21,1.2,0.51,330,25,1
Chhattisgarh,7.86,264,0,146,7,5.7,0,0,90,28,4.8,20,1.6,1.04,158.4,14,1
Chhattisgarh,8.03,325,0,171,14,5.3,6.7,0,140,36,12,14,0.85,0,195,9,1
Chhattisgarh,7.67,906,0,329,74,39,37,0,360,124,12,38,1.6,0,543.6,9.3,1
Chhattisgarh,8.2,383,0,220,7,13,0,0,160,40,14,19,3.8,1.07,229.8,7.6,1
Chhattisgarh,7.95,762,0,293,57,42,25,0,310,64,36,26,5.2,0.55,457.2,17,1
Chhattisgarh,7.8,1228,0,488,106,51,37,0,460,84,60,82,1.06,0.6,736.8,8.7,1
Chhattisgarh,7.8,810,0,403,28,30,9.1,0,330,80,31,33,2.8,0.36,486,21,1
Chhattisgarh,7.8,1273,0,342,135,56,76,0,420,128,24,77,1.8,0.57,763.8,21,1
Chhattisgarh,8.1,366,0,171,14,10,5.4,0,50,52,4.8,9.3,2.5,0,219.6,6.4,1
Chhattisgarh,7.7,267,0,110,14,17,4.1,0,90,28,4.8,19,0.73,0.67,160.2,27,1
Chhattisgarh,7.7,1275,0,317,156,46,74,0,420,120,29,78,1.8,0.92,765,21,1
Chhattisgarh,7.7,1250,0,281,138,59,74,0,410,140,14,78,1.9,0.43,750,21,1
Chhattisgarh,7.9,905,0,220,85,58,76,0,290,32,50,31,53,0.2,543,8.7,1
Chhattisgarh,8,811,0,329,7,13,12,0,320,88,24,34,3.4,0.3,486.6,21,1
Chhattisgarh,7.8,261,0,73,18,14,26,0,80,16,10,18,1.5,0,156.6,25,1
Chhattisgarh,7.7,391,0,195,7,31,2.6,0,170,56,7.2,17,0.81,0.8,234.6,25,1
Chhattisgarh,8.1,524,0,281,21,5,5.8,0,190,56,12,34,5.7,1.24,314.4,16,1
Chhattisgarh,7.6,246,0,85,18,4,33,0,100,24,10,12,1.6,0,147.6,29,1
Chhattisgarh,7.7,268,0,73,28,5.1,40,0,120,32,10,8.2,1.4,0,160.8,22,1
Chhattisgarh,7.6,352,0,122,21,36,22,0,140,36,12,21,1.5,0.43,211.2,24,1
Chhattisgarh,7.9,479,0,293,14,6.4,0,0,220,52,22,24,1,0.48,287.4,19,1
Chhattisgarh,8,312,0,153,7,20,0,0,120,36,7.2,17,2.1,0.68,187.2,27,1
Chhattisgarh,8.04,578,0,354,14,6.5,0,0,275,60,30,17,1.6,0.54,346.8,28,1
Chhattisgarh,8.1,726,0,390,28,24,7.1,0,280,64,29,51,2.6,1.11,435.6,20,1
Chhattisgarh,8.09,995,0,451,28,42,33,0,300,64,34,59,55,0.31,597,16,1
Chhattisgarh,7.7,303,0,85,28,15,18,0,95,24,8.4,19,3.8,0,181.8,14,1
Chhattisgarh,7.6,451,0,134,43,34,28,0,150,36,14,32,6,0,270.6,17,1
Chhattisgarh,7.93,713,0,195,64,43,94,0,210,72,4.8,67,15,0.33,427.8,21,1
Chhattisgarh,7.06,517,0,250,35,22,5.6,0,250,68,19,17,1.1,0.26,310.2,10,1
Chhattisgarh,7.12,814,0,372,64,29,14,0,350,96,26,40,0.63,0.33,488.4,9,1
Chhattisgarh,7.7,431,0,238,7,5.4,8.5,0,200,56,14,7.5,0.48,0.31,258.6,9,1
Chhattisgarh,8,565,0,183,57,32,40,0,190,28,29,46,4.1,0.27,339,6,1
Chhattisgarh,7.4,587,0,329,21,14,7.1,0,150,24,22,78,1.3,0.26,352.2,8,1
Chhattisgarh,7.6,1207,0,622,28,47,1.3,0,50,4,10,254,1.25,1.15,724.2,6,1
Chhattisgarh,7.9,2140,0,445,255,190,98,0,790,228,53,90,15,0.26,1284,10,1
Chhattisgarh,8.1,2009,0,579,262,106,96,0,800,220,60,73,59,0.24,1205.4,10,0
Chhattisgarh,7.9,991,0,268,113,51,33,0,320,116,7.2,62,3.2,0.17,594.6,8,1
Chhattisgarh,8,515,0,189,35,17,48,0,250,64,22,11,1,0.25,309,7,1
Chhattisgarh,8.1,1071,0,207,170,27,8.5,0,330,92,24,76,2.1,0.25,642.6,7,1
Chhattisgarh,8.1,1362,0,525,99,77,2.4,0,290,100,10,259,2.45,0.26,817.2,12,1
Chhattisgarh,8,1575,0,464,206,44,15,0,570,140,53,74,1.2,0.29,945,10,1
Chhattisgarh,6.9,396,0,226,14,3.5,5.2,0,185,60,8.4,12,0.47,0.27,237.6,8,1
Chhattisgarh,7.1,1207,0,573,21,50,1.4,0,250,12,53,140,1.4,1.07,724.2,6,1
Chhattisgarh,7.4,647,0,214,64,20,26,0,225,68,13,27,11,0.25,388.2,4,1
Chhattisgarh,7.1,545,0,329,14,6.5,0,0,225,68,13,27,1,0.24,327,9,1
Chhattisgarh,7.6,532,0,305,14,8.3,13,0,210,48,22,31,0.71,0.29,319.2,10,1
Chhattisgarh,8,817,0,329,57,28,0,0,155,38,14,103,1.35,0.91,490.2,6,1
Chhattisgarh,7.3,1125,0,354,142,39,31,0,390,88,41,77,3,0.4,675,8,1
Chhattisgarh,8,370,0,207,14,10,4.8,0,180,28,26,8,1.7,0,222,7,1
Chhattisgarh,7,747,0,390,28,11,1.7,0,260,80,14,52,0.9,0.3,448.2,8,1
Chhattisgarh,7.2,818,0,354,57,26,43,0,50,16,14,175,1.5,0.94,490.8,6,1
Chhattisgarh,6.9,1127,0,281,135,99,70,0,480,172,12,44,4.1,0.27,676.2,7,1
Chhattisgarh,8,200,0,73,14,6.2,26,0,80,28,2.4,10,3.2,0.34,120,29,1
Chhattisgarh,7.9,573,0,183,50,4.8,54,0,200,24,34,32,1.5,0.3,343.8,27,1
Chhattisgarh,7.67,731,0,232,106,44,10,0,200,48,19,92,1.05,1.9,438.6,20,1
Chhattisgarh,7.2,542,0,207,50,53,4.9,0,237,56,23,29,2.16,0.43,325.2,10,1
Chhattisgarh,7.58,248,0,122,7,16,0.97,0,90,24,7.2,17,0.93,0.57,148.8,15,1
Chhattisgarh,7.57,238,0,153,14,9.7,0.9,0,120,28,12,17,0.91,0.53,142.8,14,1
Chhattisgarh,7.15,883,0,366,78,64,9.6,0,330,72,36,70,3.4,0.42,529.8,9.2,1
Chhattisgarh,7.43,313,0,256,21,14,0.85,0,135,40,8.4,17,1,0.48,187.8,17,1
Chhattisgarh,7.68,470,0,226,35,20,5.5,0,245,72,16,3.2,6.4,0.3,282,13,1
Chhattisgarh,7.6,435,0,348,28,37,0,0,210,44,24,69,3,0.42,261,9.2,1
Chhattisgarh,7.4,329,0,134,50,20,27,0,160,44,12,28,1.3,0.41,197.4,31,1
Chhattisgarh,7.4,307,0,159,43,17,7.6,0,170,48,12,18,1,0.34,184.2,26,1
Chhattisgarh,7.2,517,0,195,21,35,0.73,0,230,68,14,21,3.2,0.35,310.2,8.4,1
Chhattisgarh,7.4,431,0,195,28,34,0,0,85,20,8.4,71,3,0.45,258.6,9.8,1
Chhattisgarh,7.1,893,0,342,71,102,10,0,345,100,23,67,3.4,0.37,535.8,9,1
Chhattisgarh,7.3,220,0,85,7,22,21,0,65,16,6,24,1.6,0.34,132,29,1
Chhattisgarh,7.5,727,0,195,106,75,11,0,170,44,14,105,1.1,1.16,436.2,21,1
Chhattisgarh,7.4,190,0,61,14,5,22,0,80,20,7.2,2.9,6,0,114,16,1
Chhattisgarh,7.3,247,0,98,14,15,8.6,0,100,24,9.6,9.8,2.7,0,148.2,8,1
Chhattisgarh,7.4,587,0,256,35,31,31,0,260,56,29,27,2.8,0.44,352.2,21,1
Chhattisgarh,7.5,370,0,207,14,11,2.1,0,165,32,20,16,0.86,0.45,222,17,1
Chhattisgarh,7.4,883,0,421,43,87,0.96,0,440,84,55,26,3.1,0.38,529.8,12,1
Chhattisgarh,7.4,602,0,256,35,46,15,0,270,56,31,18,6.3,0.33,361.2,9,1
Chhattisgarh,7.4,475,0,256,35,13,1.06,0,225,48,25,15,0.93,0.46,285,16,1
Chhattisgarh,7.3,600,0,274,43,29,14,0,280,72,40,16,0.7,0.22,360,11,1
Chhattisgarh,7.5,357,0,183,14,10,0.74,0,145,32,16,16,0.74,0.41,214.2,13,1
Chhattisgarh,7.53,349,0,183,14,14,0,0,120,40,4.8,31,1.4,0.99,209.4,18,1
Chhattisgarh,7.72,448,0,268,14,5,0,0,200,44,22,17,4.6,0.6,268.8,19,1
Chhattisgarh,7.3,1334,0,537,78,132,17,0,470,88,60,106,3.3,0.25,800.4,16,1
Chhattisgarh,7.5,744,0,342,43,48,4.4,0,300,68,31,40,2.9,0.14,446.4,10,1
Chhattisgarh,7.8,447,0,274,7,5,0.8,0,200,40,24,18,4.7,0.58,268.2,28,1
Chhattisgarh,7.5,313,0,122,21,19,1,0,110,32,7.2,22,1.5,0.26,187.8,20,1
Chhattisgarh,7.4,978,0,329,92,68,2.6,0,395,108,30,35,2.73,0.69,586.8,24,1
Chhattisgarh,7.7,1109,0,232,23,81,7,0,410,84,48,95,0.87,3.15,665.4,32,1
Chhattisgarh,7.6,242,0,110,18,13,0,0,110,36,4.8,0.8,2.7,0.44,145.2,8.4,1
Chhattisgarh,7.6,627,0,329,28,31,0,0,185,60,8.4,72,3,0.91,376.2,9,1
Chhattisgarh,7.4,356,0,171,18,20,9.8,0,160,44,12,14,1.12,0.71,213.6,6,1
Chhattisgarh,7.4,843,0,354,64,51,22,0,310,60,38,3,2.19,0.54,505.8,7.4,1
Chhattisgarh,7.8,717,0,305,78,19,15,0,295,64,32,42,3.18,0.68,430.2,12,1
Chhattisgarh,7.4,680,0,232,71,36,15,0,290,64,31,24,2.55,0.77,408,21,1
Chhattisgarh,7.7,720,0,366,43,19,0,0,290,40,46,42,3.2,0.97,432,13,1
Chhattisgarh,7.8,453,0,262,14,4,11,0,200,60,12,21,5,1,271.8,17,1
Chhattisgarh,7.5,658,0,305,50,29,0,0,280,80,19,32,0.71,0.61,394.8,10,1
Chhattisgarh,7.3,1061,0,335,142,52,2,0,440,96,48,41,3.2,0.69,636.6,18,1
Chhattisgarh,7.5,663,0,220,99,28,13,0,290,44,43,33,0.7,0.52,397.8,11,1
Chhattisgarh,7.6,669,0,317,35,29,31,0,210,72,7.2,72,3,0.97,401.4,9.5,1
Chhattisgarh,7.8,260,0,122,21,5.2,0,0,95,24,8.4,22,0.4,1.94,156,28,1
Chhattisgarh,7.6,466,0,171,50,18,0,0,190,60,9.6,19,0.88,0.77,279.6,27,1
Chhattisgarh,7.6,691,0,268,64,35,2.7,0,300,76,26,23,0.61,0.54,414.6,20,1
Chhattisgarh,7.8,466,0,207,35,14,6.9,0,200,56,14,19,0.98,0.76,279.6,28,1
Chhattisgarh,7.6,458,0,244,28,10,0,0,215,48,23,16,0.98,0.96,274.8,18,1
Chhattisgarh,7.8,264,0,146,7,4.7,0,0,90,24,7.2,23,0.42,2.3,158.4,28,1
Chhattisgarh,7.4,308,0,207,71,93,9.7,0,550,140,48,70,3.4,1.12,184.8,17,1
Chhattisgarh,7.5,585,0,256,28,38,15,0,260,56,29,19,7,2.3,351,7,1
Chhattisgarh,7.7,352,0,183,21,14,0,0,120,28,12,32,1.4,0.52,211.2,19,1
Chhattisgarh,7.4,860,0,342,57,50,28,0,350,52,53,37,2.3,0.81,516,8,1
Chhattisgarh,7.5,1130,0,476,64,126,12,0,470,80,65,70,2.3,0.95,678,14,1
Chhattisgarh,7.4,1936,0,842,43,146,2,0,800,272,29,44,4.7,2.92,1161.6,11,1
Chhattisgarh,7.5,480,0,220,21,18,10,0,150,40,12,34,0.5,0.53,288,26,1
Chhattisgarh,7.6,1055,0,348,113,56,31,0,450,100,48,38,3.1,2.93,633,19,1
Chhattisgarh,7.5,457,0,201,28,18,11,0,160,48,9.6,33,0.5,0.51,274.2,26,1
Chhattisgarh,7.4,647,0,299,43,27,11,0,280,52,36,32,0.72,2.5,388.2,11,1
Chhattisgarh,7.5,760,0,366,14,88,0,0,370,80,41,24,2,0,456,9,1
Chhattisgarh,7.7,276,0,134,14,5.6,0,0,90,24,7.2,22,0.44,2.2,165.6,27,1
Chhattisgarh,7.8,595,0,207,14,62,50,0,250,44,34,23,1.36,2.75,357,24,1
Chhattisgarh,7.2,459,0,232,21,18,12,0,175,56,8.4,35,0.45,3.1,275.4,23,1
Chhattisgarh,7.01,351,0,183,14,12,0,0,190,32,26,33,1.4,2.41,210.6,19,1
Chhattisgarh,7,459,0,165,57,18,28,0,190,56,12,31,1.22,0.71,275.4,30,1
Chhattisgarh,7.3,1004,0,415,71,56,70,0,370,96,31,69,25,0.65,602.4,18,1
Chhattisgarh,7.4,788,0,317,57,45,9,0,250,56,26,57,2.08,1.67,472.8,11,1
Chhattisgarh,8,424,0,207,21,13,13,0,190,52,14,17,0.6,1.1,254.4,15,1
Chhattisgarh,7,979,0,317,125,62,16,0,380,104,29,63,1.1,0.56,587.4,10,1
Chhattisgarh,7.1,408,0,238,14,6.7,0,0,165,48,11,28,0.7,0.63,244.8,17,1
Chhattisgarh,7.11,1024,0,256,128,80,33,0,340,120,9.6,71,4.1,0.71,614.4,12,1
Chhattisgarh,7.4,345,0,122,28,18,13,0,150,40,12,9.2,0.46,0.82,207,10,1
Chhattisgarh,7.6,557,0,244,43,33,12,0,210,64,12,43,4,0.8,334.2,10,1
Chhattisgarh,7.3,767,0,305,64,42,8,0,270,48,14,56,2,1.7,460.2,12,1
Chhattisgarh,7,463,0,244,21,13,12,0,215,48,23,15,4,0.65,277.8,10,1
Chhattisgarh,7.2,324,0,183,7,7.1,3.7,0,145,38,12,12,0.51,0.54,194.4,13,1
Chhattisgarh,7,343,0,146,28,18,12,0,170,36,22,10,0.46,0.9,205.8,9.7,1
Chhattisgarh,7.6,792,0,317,57,52,18,0,300,60,36,45,41,0.9,475.2,12,1
Chhattisgarh,7.1,501,0,329,71,8,4.3,0,290,44,43,42,3,0.77,300.6,12,1
Chhattisgarh,7.7,755,0,336,64,42,2.8,0,190,40,22,102,3,1.2,453,10,1
Chhattisgarh,7.8,460,0,207,28,15,11,0,215,44,25,16,4.1,0.37,276,10,1
Chhattisgarh,7.8,1259,0,549,64,36,1,0,130,20,19,230,2.9,2.93,755.4,9,1
Chhattisgarh,7.3,571,0,244,43,30,10,0,195,56,13,46,4,0.49,342.6,10,1
Chhattisgarh,7.9,1260,0,549,71,87,1,0,100,12,17,251,2.2,3.3,756,13,1
Chhattisgarh,7.7,564,0,220,43,29,17,0,185,60,8.4,43,3.8,0.62,338.4,17,1
Chhattisgarh,7.8,993,0,372,64,59,69,0,370,104,26,58,18,0.64,595.8,10,1
Chhattisgarh,7.6,572,0,244,35,33,16,0,250,44,34,19,7.1,0.69,343.2,12,1
Chhattisgarh,7.9,1033,0,281,128,80,31,0,360,132,7.2,71,4,0.67,619.8,10,1
Chhattisgarh,7.7,791,0,305,64,42,8,0,270,52,34,56,2,1.47,474.6,12,1
Chhattisgarh,7.4,502,0,305,7,7.7,4,0,230,40,43,41,2.6,0.79,301.2,11,1
Chhattisgarh,7.6,579,0,220,50,27,27,0,240,72,14,29,1,1,347.4,11,1
Chhattisgarh,7.5,552,0,226,43,30,28,0,240,64,19,29,1,0.85,331.2,10,1
Chhattisgarh,7.6,569,0,232,50,27,27,0,250,64,22,29,1,0.79,341.4,19,1
Chhattisgarh,7.8,984,0,342,71,53,66,0,350,92,29,54,18,0.68,590.4,8,1
Chhattisgarh,7.1,581,0,250,35,30,16,0,250,56,26,20,7.1,0.77,348.6,10,1
Chhattisgarh,6.9,582,0,268,43,19,16,0,290,40,46,18,6.7,0.76,349.2,6,1
Chhattisgarh,7.7,516,0,281,7,38,5,0,200,36,26,39,2.4,0.66,309.6,9,1
Chhattisgarh,7.9,562,0,220,57,10,30,0,240,64,19,28,0.94,3.4,337.2,7,1
Chhattisgarh,7.4,726,0,232,71,54,3,0,150,48,7.2,94,3.1,0.8,435.6,8,1
Chhattisgarh,8,202,0,110,7,7,2.3,0,95,20,11,3.5,5.2,1,121.2,16,1
Chhattisgarh,7.8,491,0,171,43,36,12,0,160,44,12,41,3.8,1,294.6,7,1
Chhattisgarh,7.5,753,0,281,50,57,20,0,270,44,38,33,30,0.56,451.8,9,1
Chhattisgarh,8.1,288,0,98,21,19,13,0,120,32,9.6,10,0.4,0.66,172.8,8.5,1
Chhattisgarh,8,995,0,354,78,58,79,0,390,92,38,54,19,3.4,597,17,1
Chhattisgarh,8.1,307,0,128,21,19,13,0,145,36,13,9.4,0.35,0.48,184.2,7,1
Chhattisgarh,7.8,762,0,305,64,47,8,0,280,52,36,52,2,0.5,457.2,7.7,1
Chhattisgarh,8.1,468,0,207,35,16,13,0,215,36,30,14,4,3.24,280.8,7,1
Chhattisgarh,7.5,1027,0,366,64,88,35,0,355,112,18,67,4,0.4,616.2,9.5,1
Chhattisgarh,7.9,210,0,61,14,5.2,42,0,90,20,9.6,4.4,8.4,0.52,126,14,1
Chhattisgarh,7.8,112,0,43,7,3.3,22,0,45,12,3.6,5.1,8.3,0.53,67.2,14,1
Chhattisgarh,7.9,159,0,61,21,13,0.62,0,80,20,7.2,2.4,3,3.3,95.4,12,1
Chhattisgarh,7.8,113,0,31,14,5,17,0,40,12,2.4,3.4,7.8,0.82,67.8,12,1
Chhattisgarh,7.6,350,0,110,50,12,19,0,130,16,22,24,9.2,0.91,210,7,1
Chhattisgarh,7.7,276,0,61,14,4.2,75,0,115,24,13,8.1,2,0.96,165.6,12,1
Chhattisgarh,7.5,247,0,49,21,4.8,69,0,105,32,6,8.4,9,1.35,148.2,12,1
Chhattisgarh,7.8,116,0,37,7,5.8,18,0,45,8,6,3.7,7.8,0.71,69.6,12,1
Chhattisgarh,7.8,594,0,220,21,64,56,0,175,52,11,69,1.9,0.63,356.4,24,1
Chhattisgarh,7.9,187,0,73,14,4.1,23,0,85,20,8.4,3.2,6.3,0.9,112.2,16,1
Chhattisgarh,7.8,1067,0,281,113,65,30,0,450,100,48,38,3.14,0.55,640.2,17,1
Chhattisgarh,7.8,249,0,49,21,7,74,0,105,16,16,8.7,8.8,0.57,149.4,11,1
Chhattisgarh,8.1,340,0,110,43,9.2,20,0,115,28,11,24,9,0.81,204,7,1
Chhattisgarh,8,594,0,268,21,5,60,0,150,40,12,70,1.32,0.95,356.4,22,1
Chhattisgarh,8.2,311,0,134,14,12,24,0,110,32,7.2,24,1.3,1.43,186.6,28,1
Chhattisgarh,7.8,494,0,159,35,18,30,0,190,52,14,29,1,0.73,296.4,31,1
Chhattisgarh,7.8,495,0,159,57,18,29,0,190,48,17,28,1,0.73,297,32,1
Chhattisgarh,8,788,0,183,71,62,58,0,235,68,16,49,17,0.7,472.8,13,1
Chhattisgarh,8,593,0,207,21,66,57,0,170,48,12,68,1.28,0.98,355.8,23,1
Chhattisgarh,8,110,0,37,3.5,5.8,21,0,45,12,3.6,4.4,5.5,0.72,66,14,1
Chhattisgarh,8,419,0,159,28,15,14,0,150,36,8,26,10,0.3,251.4,8,1
Chhattisgarh,8,495,0,122,57,19,31,0,170,52,31,28,1.1,0.3,297,31,1
Chhattisgarh,8,160,0,49,14,3.5,16,0,55,12,11,6.6,5.8,0,96,11,1
Chhattisgarh,8.1,423,0,183,35,16,14,0,140,40,7.5,27,10,0.6,253.8,7.5,1
Chhattisgarh,7.8,190,0,104,14,8.5,0,0,90,20,7,6.7,2.6,0.12,114,7,1
Chhattisgarh,7.8,345,0,110,50,10,19,0,120,24,7.2,24,9.2,0,207,7.2,1
Chhattisgarh,7.9,198,0,98,7,4.8,2.6,0,80,24,16,3.3,4.9,0,118.8,16,1
Chhattisgarh,7.8,284,0,134,7,7.5,3.5,0,130,40,11,3.4,1.2,0,170.4,11,1
Chhattisgarh,8.1,590,0,183,28,62,62,0,150,36,21,70,1.2,1.8,354,21,1
Chhattisgarh,7.8,1022,0,262,135,62,34,0,400,96,17,36,3,0,613.2,17,1
Chhattisgarh,8.1,472,0,195,43,17,8.4,0,205,60,13,18,0.5,0.25,283.2,24,1
Chhattisgarh,8,792,0,195,71,54,68,0,240,56,24,51,17,0,475.2,11,1
Chhattisgarh,8.1,194,0,98,7,9.2,0,0,85,20,8.4,7,2.5,0,116.4,6.4,1
Chhattisgarh,8.1,205,0,37,21,2.6,43,0,80,24,4.8,4,8.5,0,123,13,1
Chhattisgarh,7.7,202,0,61,14,2.1,44,0,90,16,12,4,8.4,0,121.2,13,1
Chhattisgarh,8,422,0,195,28,16,14,0,155,32,18,27,10,0.51,253.2,7.4,1
Chhattisgarh,8.1,425,0,195,21,15,14,0,150,28,19,27,10,0.61,255,7.2,1
Chhattisgarh,8.1,424,0,189,35,15,14,0,155,28,20,27,10,0.58,254.4,7,1
Chhattisgarh,8,347,0,134,35,10,19,0,125,24,16,24,9.2,0,208.2,8.2,1
Chhattisgarh,8.1,190,0,85,14,9,0.98,0,85,16,11,6.7,2.7,0,114,5.7,1
Chhattisgarh,8.1,162,0,73,7,12,0,0,80,20,7.2,1.8,2.8,0,97.2,11,1
Chhattisgarh,7.8,110,0,37,7,3.3,20,0,40,12,2.4,2.3,7.1,0,66,16,1
Chhattisgarh,7.9,116,0,43,7,3.8,18,0,45,12,3.6,2.9,8.1,0,69.6,12,1
Chhattisgarh,8,159,0,67,14,13,0,0,80,20,7.2,1.7,3,0,95.4,12,1
Chhattisgarh,8,796,0,207,78,47,63,0,270,68,24,46,7,0,477.6,12,1
Chhattisgarh,8,167,0,49,21,14,2.1,0,80,20,7.2,2.1,3,0,100.2,13,1
Chhattisgarh,8.1,112,0,31,7,7.3,20,0,45,8,6,2.4,7,0,67.2,15,1
Chhattisgarh,8.1,113,0,37,7,3.1,20,0,50,12,4.8,2.3,7.2,0,67.8,17,1
Chhattisgarh,7.8,1002,0,299,121,54,35,0,430,76,58,30,3.7,0,601.2,17,1
Chhattisgarh,7.9,1613,0,421,213,103,18,0,500,64,82,119,8.2,0,967.8,8,1
Chhattisgarh,8.1,248,0,98,11,18,7,0,100,28,7.2,8.2,2.4,0,148.8,7,1
Chhattisgarh,8.3,503,0,256,7,49,3.4,0,180,12,36,41,1.5,0,301.8,8,1
